id;pais;region;departamento;municipio;subregion;codigo_dane;latitud;longitud;año;mes;trimestre;semestre;fecha;tipo_recaudo;categoria;subcategoria;sector;codigo_sector;entidad;codigo_entidad;fuente;codigo_fuente;subfuente;rubro;subrubro;programa;subprograma;proyecto;valor_recaudo;presupuesto_inicial;presupuesto_modificado;meta_recaudo;recaudo_acumulado;ejecucion_%;variacion_anual_%;variacion_mensual_%;estado;nivel;zona;gasto_programa;gasto_subprograma;gasto_proyecto;gasto_proyecto.1;impuesto_territorial_nivel;impuesto_territorial_grupo;impuesto_territorial
337;Colombia;Andina;Caldas;Riosucio;Subreg-2;17614;5.423.673;-75.702.104;2025;4;2;1;5/04/2025;Tasa;Tributario;Subcat-1;Salud;305;Gobernación;1069;General;39;Sub-5;Rubro-1;Subrubro-2;Programa-1;Subprograma-2;Proyecto-7;4968966.94;5681182.57;6299018.93;6164692.21;16139250.45;81.52;-7.95;-0.5;Programado;Territorial;Rural;Programa-1;Subprograma-2;Proyecto-7;Proyecto-7;Departamental;Estampillas;Estampillas Departamentales
338;Colombia;Andina;Caldas;Risaralda;Subreg-1;17616;5.164.509;-7.576.722;2022;11;4;2;15/11/2022;Tasa;Tributario;Subcat-5;Salud;664;Alcaldía;8936;General;58;Sub-3;Rubro-4;Subrubro-5;Programa-3;Subprograma-3;Proyecto-7;5660925.29;7841311.57;7505016.18;7706241.87;22482770.85;86.22;1.65;8.22;Obligado;Territorial;Rural;Programa-3;Subprograma-3;Proyecto-7;Proyecto-7;Departamental;Consumo;Cigarrillos y Tabaco
339;Colombia;Andina;Caldas;Salamina;Subreg-5;17653;5.403.025;-75.487.223;2022;4;2;1;4/04/2022;Tasa;No Tributario;Subcat-3;Educación;656;Alcaldía;8143;General;82;Sub-2;Rubro-5;Subrubro-1;Programa-1;Subprograma-3;Proyecto-8;8309257.18;8379116.59;9174222.24;8721652.78;33654403.52;99.26;1.18;-3.44;Recaudado;Territorial;Urbana;Programa-1;Subprograma-3;Proyecto-8;Proyecto-8;No aplica;No tributario;No aplica - ingreso no tributario
340;Colombia;Andina;Caldas;Samaná;Subreg-4;17662;541.308;-74.992.263;2025;2;1;1;11/02/2025;Impuesto;Tributario;Subcat-5;Educación;211;Alcaldía;1254;General;36;Sub-2;Rubro-1;Subrubro-3;Programa-1;Subprograma-5;Proyecto-1;8361409.07;8792876.95;8000817.41;8681777.69;15029291.01;111.35;8.76;3.02;Obligado;Territorial;Rural;Programa-1;Subprograma-5;Proyecto-1;Proyecto-1;Municipal;Actividad económica;Industria y Comercio (ICA)
341;Colombia;Andina;Caldas;San José;Subreg-5;17665;508.231;-75.792.063;2025;1;1;1;15/01/2025;Contribución;Tributario;Subcat-1;Educación;291;Gobernación;4533;General;15;Sub-3;Rubro-1;Subrubro-1;Programa-2;Subprograma-1;Proyecto-4;7118542.72;5187390.78;6315747.26;7070464.66;15515709.05;105.63;3.18;-6.29;Comprometido;Territorial;Urbana;Programa-2;Subprograma-1;Proyecto-4;Proyecto-4;Departamental;Transporte y combustibles;Sobretasa a la Gasolina Departamental
342;Colombia;Andina;Caldas;Supía;Subreg-1;17777;5.446.843;-7.564.966;2025;8;3;2;27/08/2025;Tasa;No Tributario;Subcat-2;Salud;258;Gobernación;1532;General;97;Sub-3;Rubro-3;Subrubro-4;Programa-1;Subprograma-1;Proyecto-8;3402203.6;5089383.7;4677315.09;4559812.15;12330688.57;76.6;-10.28;6.45;Comprometido;Territorial;Urbana;Programa-1;Subprograma-1;Proyecto-8;Proyecto-8;No aplica;No tributario;No aplica - ingreso no tributario
343;Colombia;Andina;Caldas;Victoria;Subreg-2;17867;5.317.437;-74.911.239;2023;11;4;2;14/11/2023;Impuesto;No Tributario;Subcat-5;Seguridad;383;Alcaldía;3504;General;58;Sub-1;Rubro-4;Subrubro-2;Programa-1;Subprograma-3;Proyecto-5;4858906.95;6272032.53;6528649.99;6127449.56;18813079.45;91.43;15.73;5.97;Obligado;Territorial;Urbana;Programa-1;Subprograma-3;Proyecto-5;Proyecto-5;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
344;Colombia;Andina;Caldas;Villamaría;Subreg-3;17873;5.038.925;-75.502.487;2024;7;3;2;5/07/2024;Impuesto;Tributario;Subcat-1;Salud;966;Alcaldía;7049;General;58;Sub-2;Rubro-4;Subrubro-3;Programa-1;Subprograma-1;Proyecto-4;6862761.97;8876859.01;8759379.03;8049756.26;16266905.49;93.1;-11.79;2.14;Programado;Territorial;Rural;Programa-1;Subprograma-1;Proyecto-4;Proyecto-4;Municipal;Actividad económica;Avisos y Tableros
345;Colombia;Andina;Caldas;Viterbo;Subreg-1;17877;5.062.664;-7.587.061;2023;4;2;1;21/04/2023;Impuesto;No Tributario;Subcat-4;Infraestructura;843;Gobernación;8593;General;56;Sub-1;Rubro-4;Subrubro-1;Programa-2;Subprograma-3;Proyecto-4;1228420.7;1323455.45;1359885.62;1522721.34;4351897.52;81.83;-2.16;5.97;Recaudado;Territorial;Rural;Programa-2;Subprograma-3;Proyecto-4;Proyecto-4;Municipal;Urbanismo y construcción;Delineación Urbana
346;Colombia;Amazonía;Caquetá;Florencia;Subreg-3;18001;1.618.196;-75.609.831;2022;9;3;2;22/09/2022;Impuesto;No Tributario;Subcat-1;Educación;286;Gobernación;5355;General;69;Sub-5;Rubro-3;Subrubro-4;Programa-4;Subprograma-1;Proyecto-3;1139991.68;1007939.71;919525.02;1055354.01;4487256.52;104.11;-11.39;5.46;Obligado;Territorial;Urbana;Programa-4;Subprograma-1;Proyecto-3;Proyecto-3;Municipal;Movilidad;Semaforización y Tránsito
347;Colombia;Amazonía;Caquetá;Albania;Subreg-4;18029;1.328.526;-75.878.375;2023;6;2;1;13/06/2023;Tasa;Tributario;Subcat-5;Seguridad;993;Entidad Nacional;8450;General;10;Sub-5;Rubro-2;Subrubro-5;Programa-3;Subprograma-1;Proyecto-1;1169348.15;1053726.27;1054642.76;1147273.03;2705160.33;104.65;-2.69;8.43;Programado;Territorial;Urbana;Programa-3;Subprograma-1;Proyecto-1;Proyecto-1;Municipal;Actividad económica;Avisos y Tableros
348;Colombia;Amazonía;Caquetá;Belén De Los Andaquíes;Subreg-3;18094;1.415.812;-75.872.405;2025;6;2;1;14/06/2025;Tasa;Tributario;Subcat-3;Infraestructura;105;Alcaldía;8111;General;73;Sub-2;Rubro-4;Subrubro-2;Programa-2;Subprograma-2;Proyecto-3;5161719.16;5418662.0;5653429.97;5869209.46;20411697.12;86.62;15.96;1.59;Recaudado;Territorial;Rural;Programa-2;Subprograma-2;Proyecto-3;Proyecto-3;Municipal;Servicios urbanos;Alumbrado Público
349;Colombia;Amazonía;Caquetá;Cartagena Del Chairá;Subreg-4;18150;1.332.371;-74.847.867;2023;6;2;1;10/06/2023;Contribución;Tributario;Subcat-2;Infraestructura;877;Alcaldía;5959;General;72;Sub-4;Rubro-5;Subrubro-5;Programa-5;Subprograma-3;Proyecto-3;9177371.97;7706588.73;8454465.27;9088510.05;32254429.95;102.49;-5.74;0.47;Recaudado;Territorial;Urbana;Programa-5;Subprograma-3;Proyecto-3;Proyecto-3;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
350;Colombia;Amazonía;Caquetá;Curillo;Subreg-1;18205;1.033.473;-75.919.205;2023;8;3;2;27/08/2023;Contribución;Tributario;Subcat-4;Seguridad;291;Alcaldía;8806;General;79;Sub-2;Rubro-5;Subrubro-1;Programa-1;Subprograma-5;Proyecto-6;8563914.4;7847700.07;8738481.35;8146747.07;30379705.03;105.82;-0.24;6.52;Programado;Territorial;Urbana;Programa-1;Subprograma-5;Proyecto-6;Proyecto-6;Municipal;Propiedad;Impuesto Predial Unificado
351;Colombia;Amazonía;Caquetá;El Doncello;Subreg-3;18247;1.679.951;-75.283.631;2025;5;2;1;27/05/2025;Impuesto;No Tributario;Subcat-2;Infraestructura;814;Gobernación;6134;General;86;Sub-5;Rubro-1;Subrubro-2;Programa-5;Subprograma-1;Proyecto-1;1082529.28;1005138.43;1131489.95;1221493.13;3991099.78;93.36;8.44;-3.27;Programado;Territorial;Urbana;Programa-5;Subprograma-1;Proyecto-1;Proyecto-1;Departamental;Estampillas;Estampillas Departamentales
352;Colombia;Amazonía;Caquetá;El Paujíl;Subreg-4;18256;1.570.226;-75.326.093;2024;12;4;2;17/12/2024;Impuesto;No Tributario;Subcat-5;Seguridad;275;Gobernación;2251;General;53;Sub-2;Rubro-2;Subrubro-2;Programa-1;Subprograma-2;Proyecto-5;12456951.96;8903511.43;11039832.97;12472002.14;24476176.49;102.77;4.3;5.01;Programado;Territorial;Rural;Programa-1;Subprograma-2;Proyecto-5;Proyecto-5;Municipal;Urbanismo y construcción;Delineación Urbana
353;Colombia;Amazonía;Caquetá;La Montañita;Subreg-5;18410;1.479.173;-75.436.408;2024;7;3;2;17/07/2024;Contribución;No Tributario;Subcat-2;Educación;507;Entidad Nacional;4085;General;10;Sub-2;Rubro-4;Subrubro-4;Programa-2;Subprograma-5;Proyecto-2;1503455.04;1877247.19;1939814.19;1991202.01;2878404.35;86.62;13.13;0.23;Obligado;Territorial;Rural;Programa-2;Subprograma-5;Proyecto-2;Proyecto-2;No aplica;No tributario;No aplica - ingreso no tributario
354;Colombia;Amazonía;Caquetá;Milán;Subreg-1;18460;129.021;-75.506.926;2023;1;1;1;27/01/2023;Impuesto;Tributario;Subcat-4;Educación;179;Entidad Nacional;1326;General;77;Sub-3;Rubro-2;Subrubro-1;Programa-3;Subprograma-5;Proyecto-5;4629985.71;4787803.22;4584477.44;4934188.2;14347759.7;104.77;-7.37;-2.84;Comprometido;Territorial;Urbana;Programa-3;Subprograma-5;Proyecto-5;Proyecto-5;Municipal;Movilidad;Semaforización y Tránsito
355;Colombia;Amazonía;Caquetá;Morelia;Subreg-3;18479;1.486.611;-75.724.146;2023;11;4;2;20/11/2023;Contribución;Tributario;Subcat-4;Educación;289;Gobernación;8194;General;46;Sub-5;Rubro-1;Subrubro-3;Programa-1;Subprograma-5;Proyecto-6;6514995.97;8087109.56;7915959.89;7777478.77;27321609.65;88.55;-8.57;6.48;Obligado;Territorial;Urbana;Programa-1;Subprograma-5;Proyecto-6;Proyecto-6;Municipal;Ordenamiento territorial;Plusvalía
356;Colombia;Amazonía;Caquetá;Puerto Rico;Subreg-3;18592;1.909.063;-75.157.604;2023;11;4;2;18/11/2023;Impuesto;Tributario;Subcat-2;Infraestructura;463;Gobernación;6466;General;33;Sub-5;Rubro-5;Subrubro-5;Programa-1;Subprograma-1;Proyecto-7;3936875.8;3752297.35;4058969.37;3949851.79;15746613.01;104.96;6.68;0.74;Recaudado;Territorial;Rural;Programa-1;Subprograma-1;Proyecto-7;Proyecto-7;Departamental;Vehículos;Impuesto sobre Vehículos Automotores
357;Colombia;Amazonía;Caquetá;San José Del Fragua;Subreg-3;18610;1.330.266;-75.973.796;2024;9;3;2;17/09/2024;Contribución;Tributario;Subcat-1;Infraestructura;784;Gobernación;8658;General;33;Sub-1;Rubro-4;Subrubro-4;Programa-3;Subprograma-2;Proyecto-4;9804764.0;8236050.8;7944132.93;9082822.47;27491098.79;105.61;13.12;-2.78;Recaudado;Territorial;Rural;Programa-3;Subprograma-2;Proyecto-4;Proyecto-4;Municipal;Actividad económica;Industria y Comercio (ICA)
358;Colombia;Amazonía;Caquetá;San Vicente Del Caguán;Subreg-1;18753;2.119.413;-74.767.894;2022;10;4;2;27/10/2022;Tasa;No Tributario;Subcat-2;Salud;266;Alcaldía;8111;General;21;Sub-3;Rubro-2;Subrubro-3;Programa-1;Subprograma-2;Proyecto-5;3061342.4;3456415.33;3649996.82;3579113.62;6713600.13;84.35;10.36;-6.75;Programado;Territorial;Rural;Programa-1;Subprograma-2;Proyecto-5;Proyecto-5;No aplica;No tributario;No aplica - ingreso no tributario
359;Colombia;Amazonía;Caquetá;Solano;Subreg-4;18756;0.699077;-75.253.702;2022;10;4;2;17/10/2022;Tasa;No Tributario;Subcat-3;Infraestructura;541;Alcaldía;1005;General;99;Sub-4;Rubro-1;Subrubro-3;Programa-2;Subprograma-4;Proyecto-5;5345263.98;4213590.2;4857710.1;5483308.36;15006168.42;105.04;11.38;-3.03;Comprometido;Territorial;Rural;Programa-2;Subprograma-4;Proyecto-5;Proyecto-5;No aplica;No tributario;No aplica - ingreso no tributario
360;Colombia;Amazonía;Caquetá;Solita;Subreg-2;18785;0.87654;-75.619.902;2023;10;4;2;2/10/2023;Contribución;No Tributario;Subcat-2;Salud;784;Alcaldía;7056;General;25;Sub-3;Rubro-5;Subrubro-3;Programa-1;Subprograma-1;Proyecto-8;7426326.36;7447924.66;6929401.3;6313372.84;28841536.51;114.88;16.54;-0.55;Recaudado;Territorial;Rural;Programa-1;Subprograma-1;Proyecto-8;Proyecto-8;No aplica;No tributario;No aplica - ingreso no tributario
361;Colombia;Amazonía;Caquetá;Valparaíso;Subreg-1;18860;1.194.619;-7.570.671;2024;4;2;1;8/04/2024;Impuesto;Tributario;Subcat-1;Infraestructura;664;Alcaldía;4343;General;69;Sub-4;Rubro-3;Subrubro-4;Programa-5;Subprograma-5;Proyecto-5;3179368.1;5009673.07;4894535.31;5549853.46;6884873.31;65.2;-6.03;-4.16;Programado;Territorial;Rural;Programa-5;Subprograma-5;Proyecto-5;Proyecto-5;Municipal;Propiedad;Impuesto Predial Unificado
362;Colombia;Pacífica;Cauca;Popayán;Subreg-2;19001;2.459.641;-76.599.377;2023;8;3;2;11/08/2023;Impuesto;Tributario;Subcat-4;Seguridad;442;Gobernación;6497;General;80;Sub-5;Rubro-3;Subrubro-2;Programa-1;Subprograma-4;Proyecto-9;6937542.21;5920195.06;7172850.77;7536078.13;13398432.7;99.73;-2.38;8.39;Comprometido;Territorial;Rural;Programa-1;Subprograma-4;Proyecto-9;Proyecto-9;Municipal;Urbanismo y construcción;Delineación Urbana
363;Colombia;Pacífica;Cauca;Almaguer;Subreg-2;19022;1.913.429;-7.685.607;2024;8;3;2;7/08/2024;Tasa;Tributario;Subcat-1;Salud;761;Alcaldía;7500;General;77;Sub-4;Rubro-1;Subrubro-4;Programa-1;Subprograma-4;Proyecto-7;5601578.67;4607322.14;5493907.12;5862608.13;18572520.55;93.03;7.28;-4.77;Recaudado;Territorial;Rural;Programa-1;Subprograma-4;Proyecto-7;Proyecto-7;Municipal;Movilidad;Semaforización y Tránsito
364;Colombia;Pacífica;Cauca;Argelia;Subreg-5;19050;2.257.427;-7.724.905;2022;2;1;1;21/02/2022;Impuesto;No Tributario;Subcat-2;Educación;987;Gobernación;9351;General;51;Sub-1;Rubro-3;Subrubro-3;Programa-1;Subprograma-5;Proyecto-2;4379484.06;5790866.96;6054288.83;6340385.49;9130974.4;68.09;12.14;1.08;Obligado;Territorial;Urbana;Programa-1;Subprograma-5;Proyecto-2;Proyecto-2;Municipal;Movilidad;Semaforización y Tránsito
365;Colombia;Pacífica;Cauca;Balboa;Subreg-1;19075;2.040.998;-77.215.773;2024;4;2;1;20/04/2024;Contribución;Tributario;Subcat-1;Infraestructura;687;Entidad Nacional;7056;General;74;Sub-1;Rubro-3;Subrubro-2;Programa-4;Subprograma-5;Proyecto-1;6249951.88;7526666.84;7238855.0;6608721.93;15944888.58;102.79;-4.59;6.61;Programado;Territorial;Rural;Programa-4;Subprograma-5;Proyecto-1;Proyecto-1;Municipal;Ordenamiento territorial;Plusvalía
366;Colombia;Pacífica;Cauca;Bolívar;Subreg-2;19100;1.837.538;-76.966.215;2025;4;2;1;26/04/2025;Tasa;Tributario;Subcat-4;Educación;435;Gobernación;5239;General;92;Sub-2;Rubro-5;Subrubro-3;Programa-1;Subprograma-3;Proyecto-3;2014451.07;3473997.81;3373607.44;3304157.7;5290034.7;69.15;14.38;-7.03;Obligado;Territorial;Urbana;Programa-1;Subprograma-3;Proyecto-3;Proyecto-3;Municipal;Servicios urbanos;Alumbrado Público
367;Colombia;Pacífica;Cauca;Buenos Aires;Subreg-5;19110;3.015.382;-76.642.238;2022;3;1;1;25/03/2022;Tasa;No Tributario;Subcat-2;Educación;496;Entidad Nacional;6065;General;58;Sub-4;Rubro-2;Subrubro-3;Programa-4;Subprograma-1;Proyecto-5;6805974.97;8120117.39;9239132.84;8870661.33;12571921.93;85.99;-0.6;1.79;Recaudado;Territorial;Urbana;Programa-4;Subprograma-1;Proyecto-5;Proyecto-5;No aplica;No tributario;No aplica - ingreso no tributario
368;Colombia;Pacífica;Cauca;Cajibío;Subreg-4;19130;2.623.371;-76.570.682;2025;5;2;1;23/05/2025;Impuesto;Tributario;Subcat-5;Seguridad;418;Gobernación;1866;General;17;Sub-1;Rubro-4;Subrubro-2;Programa-2;Subprograma-3;Proyecto-4;3761681.8;3370037.88;3440969.38;3777043.34;11447146.3;108.92;-3.66;-7.09;Recaudado;Territorial;Urbana;Programa-2;Subprograma-3;Proyecto-4;Proyecto-4;Municipal;Actividad económica;Avisos y Tableros
369;Colombia;Pacífica;Cauca;Caldono;Subreg-1;19137;2.798.059;-76.484.319;2022;9;3;2;1/09/2022;Impuesto;No Tributario;Subcat-5;Infraestructura;305;Gobernación;1772;General;89;Sub-1;Rubro-1;Subrubro-1;Programa-5;Subprograma-4;Proyecto-9;2861139.26;4405700.19;4716151.92;4462035.73;11648189.89;69.73;6.45;-1.52;Recaudado;Territorial;Rural;Programa-5;Subprograma-4;Proyecto-9;Proyecto-9;Municipal;Movilidad;Semaforización y Tránsito
370;Colombia;Pacífica;Cauca;Caloto;Subreg-4;19142;3.034.531;-76.408.941;2024;1;1;1;7/01/2024;Tasa;Tributario;Subcat-3;Educación;886;Entidad Nacional;4377;General;78;Sub-1;Rubro-5;Subrubro-4;Programa-1;Subprograma-2;Proyecto-2;1616068.83;1738061.13;1894296.18;2060970.81;2630858.94;86.18;-11.26;-0.69;Comprometido;Territorial;Rural;Programa-1;Subprograma-2;Proyecto-2;Proyecto-2;Municipal;Servicios urbanos;Alumbrado Público
371;Colombia;Pacífica;Cauca;Corinto;Subreg-2;19212;3.173.854;-76.261.866;2024;11;4;2;3/11/2024;Tasa;Tributario;Subcat-3;Educación;485;Gobernación;9892;General;91;Sub-5;Rubro-1;Subrubro-1;Programa-1;Subprograma-1;Proyecto-10;3882579.53;5592444.05;6372629.34;5832277.96;12848432.41;72.66;1.17;4.48;Obligado;Territorial;Urbana;Programa-1;Subprograma-1;Proyecto-10;Proyecto-10;Municipal;Actividad económica;Industria y Comercio (ICA)
372;Colombia;Pacífica;Cauca;El Tambo;Subreg-4;19256;2.451.409;-76.810.911;2024;11;4;2;5/11/2024;Contribución;Tributario;Subcat-1;Seguridad;888;Entidad Nacional;9151;General;35;Sub-5;Rubro-3;Subrubro-5;Programa-5;Subprograma-5;Proyecto-5;12297846.58;8937977.66;10404041.73;11580164.53;45069946.33;106.62;16.04;0.08;Recaudado;Territorial;Urbana;Programa-5;Subprograma-5;Proyecto-5;Proyecto-5;Municipal;Servicios urbanos;Alumbrado Público
373;Colombia;Pacífica;Cauca;Florencia;Subreg-3;19290;1.682.535;-77.072.547;2022;8;3;2;16/08/2022;Contribución;Tributario;Subcat-2;Seguridad;402;Entidad Nacional;2313;General;50;Sub-4;Rubro-5;Subrubro-4;Programa-5;Subprograma-2;Proyecto-8;9921221.52;7808295.9;8206330.5;9067434.66;21549745.26;104.97;9.29;4.87;Recaudado;Territorial;Urbana;Programa-5;Subprograma-2;Proyecto-8;Proyecto-8;Municipal;Propiedad;Impuesto Predial Unificado
374;Colombia;Pacífica;Cauca;Guachené;Subreg-5;19300;3.134.153;-76.392.189;2024;12;4;2;6/12/2024;Tasa;No Tributario;Subcat-4;Salud;466;Entidad Nacional;5249;General;52;Sub-1;Rubro-4;Subrubro-4;Programa-3;Subprograma-2;Proyecto-10;5948003.81;5588206.89;6162135.94;5803640.17;20560986.93;113.75;11.87;-0.5;Programado;Territorial;Rural;Programa-3;Subprograma-2;Proyecto-10;Proyecto-10;No aplica;No tributario;No aplica - ingreso no tributario
375;Colombia;Pacífica;Cauca;Guapi;Subreg-1;19318;2.571.337;-7.788.797;2024;3;1;1;13/03/2024;Contribución;Tributario;Subcat-1;Infraestructura;211;Entidad Nacional;8964;General;57;Sub-2;Rubro-5;Subrubro-1;Programa-5;Subprograma-4;Proyecto-4;7092949.8;7851968.01;8470426.46;7814258.49;27423229.41;100.85;-2.71;-4.6;Recaudado;Territorial;Urbana;Programa-5;Subprograma-4;Proyecto-4;Proyecto-4;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
376;Colombia;Pacífica;Cauca;Inzá;Subreg-3;19355;2.549.183;-76.063.503;2025;2;1;1;21/02/2025;Contribución;No Tributario;Subcat-3;Educación;105;Alcaldía;7049;General;19;Sub-2;Rubro-2;Subrubro-5;Programa-4;Subprograma-5;Proyecto-1;4036697.78;4605900.7;5356474.83;5442985.36;9086591.41;82.19;15.84;-5.19;Obligado;Territorial;Urbana;Programa-4;Subprograma-5;Proyecto-1;Proyecto-1;No aplica;No tributario;No aplica - ingreso no tributario
377;Colombia;Pacífica;Cauca;Jambaló;Subreg-2;19364;2.777.834;-76.323.877;2022;12;4;2;13/12/2022;Contribución;No Tributario;Subcat-1;Seguridad;983;Gobernación;1341;General;88;Sub-2;Rubro-5;Subrubro-5;Programa-3;Subprograma-1;Proyecto-1;1533999.4;1707121.88;1685000.37;1541107.4;3696729.74;104.5;7.86;2.72;Obligado;Territorial;Urbana;Programa-3;Subprograma-1;Proyecto-1;Proyecto-1;No aplica;No tributario;No aplica - ingreso no tributario
378;Colombia;Pacífica;Cauca;La Sierra;Subreg-5;19392;2.179.383;-76.763.278;2024;12;4;2;10/12/2024;Impuesto;Tributario;Subcat-3;Seguridad;692;Alcaldía;7167;General;20;Sub-5;Rubro-1;Subrubro-3;Programa-4;Subprograma-5;Proyecto-1;7451355.46;6445470.21;7645846.05;8395951.53;12751499.54;89.57;10.74;8.35;Programado;Territorial;Rural;Programa-4;Subprograma-5;Proyecto-1;Proyecto-1;Departamental;Consumo;Cerveza, Sifones y Refajos
379;Colombia;Pacífica;Cauca;La Vega;Subreg-5;19397;2.001.803;-76.778.771;2024;2;1;1;14/02/2024;Impuesto;Tributario;Subcat-5;Educación;893;Alcaldía;2844;General;43;Sub-4;Rubro-3;Subrubro-5;Programa-2;Subprograma-5;Proyecto-9;9920008.05;8463840.21;8287505.51;8546098.86;18305216.64;111.39;-1.53;3.87;Obligado;Territorial;Rural;Programa-2;Subprograma-5;Proyecto-9;Proyecto-9;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
380;Colombia;Pacífica;Cauca;López De Micay;Subreg-2;19418;2.846.788;-77.247.803;2022;3;1;1;19/03/2022;Tasa;No Tributario;Subcat-5;Educación;459;Gobernación;5249;General;29;Sub-4;Rubro-1;Subrubro-3;Programa-4;Subprograma-5;Proyecto-9;1126496.74;1186328.48;1131440.13;1177356.66;4057160.54;97.65;0.46;-3.35;Comprometido;Territorial;Rural;Programa-4;Subprograma-5;Proyecto-9;Proyecto-9;No aplica;No tributario;No aplica - ingreso no tributario
381;Colombia;Pacífica;Cauca;Mercaderes;Subreg-2;19450;1.789.193;-77.164.319;2022;1;1;1;8/01/2022;Impuesto;No Tributario;Subcat-5;Infraestructura;778;Alcaldía;7263;General;51;Sub-3;Rubro-5;Subrubro-5;Programa-3;Subprograma-1;Proyecto-6;2183631.53;3499102.5;3367439.67;3047654.52;6987360.21;72.87;16.07;5.57;Obligado;Territorial;Rural;Programa-3;Subprograma-1;Proyecto-6;Proyecto-6;Municipal;Ordenamiento territorial;Plusvalía
382;Colombia;Pacífica;Cauca;Miranda;Subreg-1;19455;3.254.651;-76.228.722;2025;7;3;2;23/07/2025;Tasa;No Tributario;Subcat-5;Infraestructura;784;Alcaldía;6501;General;40;Sub-2;Rubro-4;Subrubro-1;Programa-1;Subprograma-3;Proyecto-7;4047750.88;5512574.55;5080158.67;5119383.72;9129823.47;84.51;8.57;6.3;Comprometido;Territorial;Rural;Programa-1;Subprograma-3;Proyecto-7;Proyecto-7;No aplica;No tributario;No aplica - ingreso no tributario
383;Colombia;Pacífica;Cauca;Morales;Subreg-4;19473;2.754.684;-76.629.106;2024;10;4;2;12/10/2024;Tasa;Tributario;Subcat-2;Salud;109;Entidad Nacional;2451;General;43;Sub-4;Rubro-2;Subrubro-1;Programa-1;Subprograma-5;Proyecto-6;4357233.41;5306758.39;4833817.24;5224068.22;10392757.69;92.25;16.07;2.61;Obligado;Territorial;Urbana;Programa-1;Subprograma-5;Proyecto-6;Proyecto-6;Municipal;Ordenamiento territorial;Plusvalía
384;Colombia;Pacífica;Cauca;Padilla;Subreg-4;19513;3.220.984;-76.313.265;2024;6;2;1;12/06/2024;Tasa;Tributario;Subcat-5;Seguridad;541;Entidad Nacional;8075;General;71;Sub-2;Rubro-3;Subrubro-1;Programa-3;Subprograma-5;Proyecto-6;3831941.0;4309938.6;4588204.59;4462383.7;6161160.28;86.99;11.85;-3.19;Comprometido;Territorial;Rural;Programa-3;Subprograma-5;Proyecto-6;Proyecto-6;Departamental;Consumo;Cigarrillos y Tabaco
385;Colombia;Pacífica;Cauca;Páez;Subreg-4;19517;2.645.724;-75.970.685;2023;9;3;2;24/09/2023;Contribución;No Tributario;Subcat-2;Infraestructura;784;Alcaldía;9272;General;13;Sub-3;Rubro-1;Subrubro-4;Programa-2;Subprograma-4;Proyecto-5;7109328.16;6221024.39;6923036.64;7890707.27;24205223.38;90.42;-4.91;-3.18;Programado;Territorial;Rural;Programa-2;Subprograma-4;Proyecto-5;Proyecto-5;No aplica;No tributario;No aplica - ingreso no tributario
386;Colombia;Pacífica;Cauca;Patía;Subreg-2;19532;2.115.875;-76.981.075;2024;6;2;1;14/06/2024;Contribución;No Tributario;Subcat-4;Salud;549;Entidad Nacional;7863;General;77;Sub-5;Rubro-2;Subrubro-4;Programa-5;Subprograma-5;Proyecto-1;3293059.9;3933944.79;4078856.43;4286740.0;8829840.1;75.99;9.19;-6.62;Obligado;Territorial;Rural;Programa-5;Subprograma-5;Proyecto-1;Proyecto-1;No aplica;No tributario;No aplica - ingreso no tributario
387;Colombia;Pacífica;Cauca;Piamonte;Subreg-1;19533;111.754;-76.327.588;2022;6;2;1;22/06/2022;Tasa;No Tributario;Subcat-2;Infraestructura;814;Entidad Nacional;8194;General;17;Sub-5;Rubro-3;Subrubro-5;Programa-3;Subprograma-5;Proyecto-1;5812846.51;6407279.93;6537338.28;7435001.14;12758886.84;81.21;6.6;-0.06;Programado;Territorial;Rural;Programa-3;Subprograma-5;Proyecto-1;Proyecto-1;No aplica;No tributario;No aplica - ingreso no tributario
